smiles,value
[*]CCC(C)CCC(=O)S[*],5.4338
[*]CC([*])C(C)=O,5.4371
[*]CCCCSC(=O)CCCCCCC(=O)S[*],5.4406
[*]C#CC#CCCCCCCCC[*],5.4425
[*]CCc1ccc(CCOC(=O)CCc2ccc(CCC(=O)O[*])cc2)cc1,5.445
[*]CC([*])C(=O)CC,5.4461
[*]CCCC(=O)NCCCCCCNC(=O)CCCO[*],5.4466
[*]C=CC(C[*])CC,5.4466
[*]Cc1ccc(COC(=O)CCCCCCCCCCC(=O)O[*])cc1,5.4468
[*]CC([*])OCCCCCCCCCCCC,5.4484
[*]OC(CCc1ccccc1)CC([*])=O,5.449
[*]CC(O[*])c1ccccc1,5.4524
[*]Oc1ccc(OC(=O)CCCCCCCCC([*])=O)cc1,5.4524
[*]CCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],5.4539
[*]CC(O[*])C(C)(C)C,5.4545
[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCC(=O)O[*],5.456
[*]CCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N[*],5.457999999999998
[*]NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C([*])=O)C(C)C,5.4597
[*]CCCCCCCCCCNCCCCCCN[*],5.4614
[*]CCCCCCNC(=O)CCCCCCCC(=O)N[*],5.4617
[*]CCCN1C(=O)C2C3C=CC(C4C(=O)N([*])C(=O)C34)C2C1=O,5.4635
[*]CCCCCCNC(=O)CCc1ccc(CCC(=O)N[*])cc1,5.4647
[*]CCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,5.4661
[*]CCCCCCCCN1C(=O)CC(C2C=C(C)C3C(=O)N([*])C(=O)C3C2)C1=O,5.4673
[*]CCc1cccc([*])c1,5.4676
[*]CC(=O)NCCCCCCNC(=O)COC(=O)CCC(=O)O[*],5.4681
[*]NC(CC([*])=O)c1ccccc1,5.4701
[*]CCNC(=O)NCCCCCCNC(=O)O[*],5.472
[*]CCN([*])C(=O)C1CCCCC1,5.4743
[*]CC([*])CN,5.4744
[*]C(F)(F)C([*])(F)c1ccccc1,5.4751
[*]CCCCCCCCc1nnc([*])n1N,5.476
[*]CC1CCC(COC(=O)C(=O)O[*])CC1,5.4782
[*]Cc1ccc(COC(=O)CCCCC(=O)O[*])cc1,5.4786
N([*])C(=O)CCCCC(=O)NCC1=C(C)C=C(C=C1)C([*]),5.4837
[*]OC(CC([*])=O)C(Cl)(Cl)Cl,5.4848
[*]CC([*])C1CC=CCC1,5.4849
[*]CNC(=O)NCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,5.4863
[*]C(=O)N([*])CC=C,5.4866
[*]CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCO[*],5.4892
[*]CCCCCCN(CC)C(=O)CCCCCCCCCCC(=O)N([*])CC,5.49
[*]CC(C)(C)C1CC=C([*])CC1,5.4909
[*]C=CC(C)C([*])C(=O)OCC(C)C,5.4923
[*]CCCCCCNC(=O)NCCCCNC(=O)N[*],5.4928
[*]CCCCCCNC(=O)C(CCCCCCCCCCC)C(=O)N[*],5.4945
[*]NC(C([*])=O)C(C)CC,5.4952
[*]C(=O)OC1CC2CC(OC(=O)N3CCN([*])CC3)CC(C1)O2,5.4981
[*]C=CC1CC([*])C(C(F)(F)F)(C(F)(F)F)C1(F)F,5.5
[*]CCCCC(=O)NCc1ccc(CNC(=O)CCCCO[*])cc1,5.5008
[*]C1C=CC([*])CC1,5.5013
N([*])(C)C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)N(C)CCCCCCC(=O)([*]),5.5014
[*]C(=O)C1C(C)C1C(=O)N1CCN([*])CC1,5.5018
[*]CCCCCCCc1nnc([*])n1N,5.5033
[*]CC([*])C(=O)NC,5.5048
[*]NC(c1ccccc1)C(C)(C)C([*])=O,5.5070000000000014
[*]NC(COC(C)=O)C([*])=O,5.5104
[*]C=CC1CC([*])C2CCCC12,5.5129
[*]NC1CC(C)(C)CC(C)(CNC(=O)CCCCC([*])=O)C1,5.5133
[*]c1c(F)c(F)c([*])c(F)c1F,5.5133
[*]CC([*])OC(=O)C(Cl)(Cl)Cl,5.5134
[*]CC([*])OCC,5.5149
[*]C=CC(C)C[*],5.516
[*]NCc1cccc(CNC(=O)C(C)CC(C)(C)C([*])=O)c1,5.5161
[*]NC(C)CNC(=O)NC(CCCCNC([*])=O)C(=O)OC,5.5212
[*]CCCCC(=O)S[*],5.5216
[*]CC([*])C(=O)NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.522
[*]CCCCCCc1nnc([*])n1N,5.5226
[*]CCCCCCSC(=O)NCCCCCCNC(=O)S[*],5.523
[*]OC(C)C([*])C,5.5235
[*]CCCCCCNC(=O)CCCCC(=O)NCC(=O)N[*],5.5245
[*]CC(CC(Cl)(Cl)Cl)O[*],5.5252
[*]CCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],5.5273
[*]CC(CO[*])(CS(=O)(=O)CCCCC)CS(=O)(=O)CCCCC,5.5275
[*]CNC(=O)N[*],5.5276
[*]CCCCCCNC(=O)N[*],5.5278
[*]C(=O)OCC(C)(C)COC(=O)N1CCN([*])CC1,5.5303
[*]CCCCc1nnc([*])n1N,5.5305
[*]CCOCCOC(=O)C(CCCCC)C(=O)O[*],5.5316
[*]CCCCCCNC(=O)CCc1ccc(C(C)CC(=O)N[*])cc1,5.5318
[*]CCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],5.5339
[*]C=CC1CC([*])C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,5.535
[*]CC(c1ccccc1)C(C(=O)O)C([*])C(=O)O,5.5354
[*]NC(CC([*])=O)C(=O)OC,5.5399
[*]CC(CS(C)(=O)=O)O[*],5.5403
[*]OC1CCCCCC1[*],5.5416
[*]OC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C([*])COC12,5.5417
[*]CC([*])OC,5.5422
[*]Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*])cc1,5.5433
[*]NC(C)(C)CC([*])=O,5.5437
[*]OC1CCCCCCC1[*],5.5442
[*]Oc1cccc(OC(=O)Oc2ccc(OC([*])=O)cc2)c1,5.5459
[*]CCCCCCCCCCCCNC(=O)CCCCC(=O)N[*],5.5461
[*]CCCCC(N)C(=O)N[*],5.5468
[*]NC(CCCCNC(=O)NCCCCCNC([*])=O)C(=O)OC,5.5474
[*]/C=C\C(C)C[*],5.547999999999999
[*]CCCOC(=O)C(=O)O[*],5.5497
N([*])CC(C)(C)CC(C)CNC(=O)CCCCC(=O)([*]),5.5505
C([*])C(O1)CC(OC1C(C)(C))([*]),5.5507
[*]CC(C)(C)C1C(=O)N(C(C)C)C(=O)C1[*],5.5517
[*]C=CC(C)C([*])C(=O)OCCC(C)C,5.5521
[*]C(=O)Oc1ccc(OC(=O)N2CC(C)N([*])CC2C)cc1,5.5526
[*]C=CC(C)C([*])C(=O)OC,5.5526
[*]CC([*])N1CCCC1=O,5.5533
[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCCCC(=O)O[*],5.5535
[*]NC(=O)NO[*],5.553999999999999
[*]CC(CC)(CC)CO[*],5.556
[*]CCCCCCCNC(=O)CCCCCCCCCC(=O)N[*],5.5573
[*]NC(CC([*])=O)C(=O)OCCOC,5.5583
[*]CCC=C([*])Cl,5.5601
[*]CCOC(=O)NCCCC(CCNC(=O)O[*])OC,5.5607
[*]NC(C)CCCCC([*])=O,5.5619
[*]CCCCCCCC(=O)N([*])C,5.5641
[*]CCCCCCCCCCN(C)C(=O)CCCCCCCCC(=O)N([*])C,5.5645
[*]NC(C)C(C)(C)C([*])=O,5.5688
[*]NC(C)C(=O)NC(C)C(=O)NCC([*])=O,5.5704
[*]OC1C=CC([*])CC1,5.5705
[*]CC(CC([*])(C#N)C(=O)OC)c1ccccc1,5.5708
[*]CCCCOC(=O)NCCSCCSCCNC(=O)O[*],5.5713
[*]CCN([*])C(=O)C(C)C,5.5723
[*]CCCCCCNC(=O)C(CC)CC(CC)C(=O)N[*],5.5731
[*]CCCC1CC(=O)N([*])C(=O)C1,5.5771
[*]CCN([*])C(=O)CC(C)C,5.5788
[*]C=CCCCC(Cl)CCC[*],5.5792
[*]CC(C)(CCC)C(=O)N[*],5.5801
[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*],5.5808
[*]C=CC(C)(C)C([*])(C)C,5.5814
[*]CCNC(=O)CCCCC(=O)N[*],5.582000000000002
[*]C(=O)CCCCCCCCC(=O)N1CCN([*])CC1,5.5844
[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,5.5862
[*]CCCCCCCNC(=O)NCCCCCCNC(=O)N[*],5.5863
[*]CCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,5.5873
[*]C=CC1CC([*])C(C#N)([Si](C)(C)C)C1,5.5889
[*]CCCCCCCCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N[*],5.5902
[*]CCSCCO[*],5.591
[*]CCN([*])C(=O)CCCCC,5.5936
[*]CCOCCOC(=O)CC(=O)O[*],5.5945
[*]CC(C)(C=C([*])C)C(=O)OC,5.5947
[*]CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],5.5994
[*]CC(COCC)O[*],5.6017
[*]C=CC(C)C([*])C(=O)OCC,5.6018
[*]C=CC1CC([*])C(C#N)([Si](C)(C)O[Si](C)(C)C)C1,5.602
[*]CCCC(C)(C)CNC(=O)CCCC(=O)N[*],5.6058
[*]CC(OC1CCCCC1)C1C(=O)OC(=O)C1[*],5.6069
[*]C(=O)C1CC1C(=O)N1CCN([*])CC1,5.6073
[*]OC1CCC(C=C)CC1[*],5.6074
[*]CCCCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],5.6076
[*]NC(C)CNC(=O)C1CC1C([*])=O,5.6076
[*]C(=O)COCC(=O)N1CCN([*])CC1,5.6093
[*]CCN([*])C(=O)C(F)(F)C(F)(F)F,5.6095
[*]CCCCCCCCCCCCNC(=O)C(OC)C(OC)C(=O)N[*],5.6105
[*]CC1(CO[*])CC2C=CC1C2,5.6110000000000015
[*]CC([*])(Cl)C(=O)OC,5.6127
[*]NNC(=O)CCCCC([*])=O,5.6178
[*]C=CCCCC[*],5.6199
[*]C=CC(C)C([*])C(=O)OC(C)C,5.6207
[*]NC(C)(C)C([*])=O,5.6207
[*]CCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N[*],5.6216
[*]NC(CCC(=O)OCCCl)C([*])=O,5.6217
[*]CCC(=O)OC(=O)CCC1CCC([*])O1,5.624
[*]CCCCCCC(=O)N([*])C,5.6254
[*]C1CCC(CC2CCC(N3C(=O)C4C5C=CC(C6C(=O)N([*])C(=O)C56)C4C3=O)CC2)CC1,5.6263
[*]CCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],5.6276
[*]NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC([*])=O)CC2)CC1,5.6277
[*]CCC(=O)N[*],5.6299
[*]NC(C)(CC)C([*])=O,5.632999999999999
[*]CC([*])C(=O)NCCCC,5.6336
[*]NC(C)C(C)C([*])=O,5.6346
[*]CC(COC)O[*],5.6346
[*]CNCO[*],5.6356
[*]CCCCCCNC(=O)C(CCCC)C(=O)N[*],5.6377
[*]CCCNC(=O)CCCCCCCCC(=O)NCCCNC(=O)C(=O)N[*],5.6387
[*]CCCCCCCCCCNC(=O)CCCCC(=O)N[*],5.6396
[*]CC(C)(C)C(=O)N[*],5.6407
[*]COCC(C)O[*],5.6408
[*]CCN([*])C(=O)CCC,5.6408
[*]C12CC3CC([*])(C1)CC(CCCC)(C3)C2,5.6409
[*]CCCCCCCCCCCCNC(=O)C(=O)N[*],5.6418
[*]OC(=O)Oc1c(cccc1)Cc1c(cccc1)([*]),5.6427
[*]SC([*])(F)F,5.6458
[*]CCCCN1C(=O)C2C3C=CC(C4C(=O)N([*])C(=O)C34)C2C1=O,5.6479
[*]C1C=CC(S([*])(=O)=O)CC1,5.6483
[*]C(=O)CCCCC(=O)N1CCN([*])CC1,5.6492
[*]CNC(=O)CCCCCC(=O)N[*],5.6502
[*]C=CC1CC([*])C(C#N)(C[Si](C)(C)C)C1,5.6505
[*]CCCCCCCCNC(=O)NCCCCCCNC(=O)N[*],5.6511
[*]CCCCCCNC(=O)C(O)C(O)C(O)C(O)C(=O)N[*],5.6518
[*]CCCCCNC(=O)CC(=O)N[*],5.6519
[*]CC([*])(C)C(=O)OCCc1ccccc1,5.6532
[*]/C=C\CCCC[*],5.655
[*]C=C(F)C(F)(F)C[*],5.655
[*]CCCCCCNC(=O)CCCCCCC(=O)N[*],5.6562
[*]OC(=O)Oc1cccc(OC(=O)OC2CC3CC([*])CC(C2)O3)c1,5.6565
[*]CC([*])C(=O)OCCOCC1(CC)COC1,5.6568
[*]NC(CCC(=O)OCCCCC)C([*])=O,5.6585
[*]CCCCCCNC(=O)CC(=O)N[*],5.6604
[*]CC(C)(C=O)C(F)(F)C([*])([2H])[2H],5.6608
[*]OC(C)(C)C([*])=O,5.6612
[*]CC(CO[*])(CS(=O)(=O)C(C)C)CS(=O)(=O)C(C)C,5.6621
[*]NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCC([*])=O)CC2)CC1,5.6638
[*]CNC(=O)CCCCCCC(=O)N[*],5.6641
[*]CC(C)(CO)CO[*],5.666
[*]CCCCOC(=O)NCCCCNC(=O)O[*],5.6662
[*]CCCCCNC(=O)CCCCCCCCCCCCC(=O)N[*],5.6675
[*]CC(CCl)(CCl)O[*],5.6681
[*]CC1CCC(CNC(=O)CCCCCCCCC(=O)N[*])CC1,5.67
[*]CCCCCCNC(=O)CCCCCC(=O)N[*],5.6731
[*]CCN([*])C(C)=O,5.6737
[*]CCC(=O)OCCCC=CCCCOC(=O)CCC1NC(=O)C([*])NC1=O,5.6763
[*]C(=O)OCCCCOC(=O)N1CCN([*])CC1,5.6801
[*]CCCCCCOCCCCCCOCCCCCO[*],5.6821
[*]CC([*])C(=O)NCC(F)(F)C(F)(F)C(F)(F)F,5.6849
[*]CC1CCCC(CNC(=O)CCCCCCCCCCC(=O)N[*])C1,5.6857
[*]CCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],5.6857
[*]CCCCC(=O)N[*],5.686
[*]CCCCCCCCCNC(=O)CCC=CCCC(=O)N[*],5.6902
[*]C(=O)CCCCCCCCC(=O)N1CC(C)N([*])CC1C,5.6918
[*]CC1CCC(CNC(=O)CCCCCCCC(=O)N[*])CC1,5.6927
[*]CC(CO)(CO)CO[*],5.6943
[*]NC(CC([*])=O)C(=O)OCCCCCCCC,5.6944
[*]CCCCCNC(=O)C(OC)C(OC)C(=O)N[*],5.6971
[*]CCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N[*],5.6985
[*]NC1CC(C2(C)OC(O)OC(C)NC2=O)C(F)(N(C([*])O)C(F)F)O1,5.6987
[*]CC(CBr)(CBr)CO[*],5.6999
[*]OC1CC(c2ccccc2)CC([*])O1,5.7012
[*]CCCCCCNC(=O)C(CCCCC)C(=O)N[*],5.7056
[*]CCCCCCNC(=O)C(O)C(O)C(=O)N[*],5.7069
[*]C1CCC(N2C(=O)C3C4C=CC(C5C(=O)N([*])C(=O)C45)C3C2=O)CC1,5.7071
[*]CC1CCC(CNC(=O)CCCCCCC(=O)N[*])CC1,5.7079
[*]CCNC(=O)CCCCCCCCCCC(=O)N[*],5.7085
[*]OC(C([*])=O)C(C)C,5.7085
[*]C=C(C)CC(C#N)CC[*],5.7091
[*]CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],5.7098
[*]CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],5.71
[*]CCNC(=O)CCCCCCC(=O)N[*],5.7102
[*]CCCCCNC(=O)N[*],5.7115
[*]CCCCNC(=O)CCCCCCCCCCC(=O)N[*],5.7128
[*]C12CC3CC(C1)CC([*])(C3)C2,5.7135
[*]CC(CCCCCC)O[*],5.7137
[*]CC([*])C(=O)OCCCOCC,5.7142
[*]C(=O)NC1CC1NC(=O)N1CCN([*])CC1,5.7153
[*]CCCCCNC(=O)CCCCCCCCC(=O)N[*],5.7156
[*]CC([*])OCCCCCC,5.7163
[*]NC(CCC(=O)OCCC)C([*])=O,5.7178
[*]CCOC(=O)NC1CCC(NC(=O)O[*])CC1,5.7184
[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],5.7194
[*]OC(=O)CCC(=O)OC1COC2C([*])COC12,5.7195
[*]CCCCOC(=O)SC(=O)O[*],5.7231
[*]CC(OCC)C(C(=O)OC)C([*])C(=O)OC,5.7251
[*]CCCCCCCNC(=O)C(OC)C(OC)C(=O)N[*],5.7259
[*]OC([*])C(C)C,5.7277
[*]COC1COC([*])c2ccccc21,5.7277
[*]NC(CCC([*])=O)C(=O)OC,5.7277
[*]CCCCCCCCCCC(=O)N([*])C,5.73
[*]CCCCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCCO[*],5.7312
[*]OC(=O)Oc1ccc(OC(=O)OC2CC3CC([*])CC(C2)O3)cc1,5.7313
[*]NC1CCC(CC2CCC(NC(=O)CCCCCCCCC([*])=O)CC2)CC1,5.7313
[*]CCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],5.7331
[*]CC([*])(C)C(=O)OCC1CCCO1,5.7341
[*]CCCCCCNC(=O)C(CCCCCCCCCCCCCCC)C(=O)N[*],5.7343
[*]NC(C)C(=O)NCC([*])=O,5.7343
[*]C(=O)C(C)NC(=O)CNC(=O)C1CCCN1[*],5.735
[*]CC1(CO[*])CC2CCC1CC2,5.7352
[*]CC(=C)COCC(=C)COC(=O)O[*],5.7357
[*]C(=O)NCCCCCCNC(=O)C1COC([*])CO1,5.7371
[*]CC(C)O[*],5.7371
[*]CCCCP(C)(=O)CCCNC(=O)CCCCC(=O)N[*],5.7371
C([*])CC([*])=C,5.7373
[*]OC(C)CCOC(=O)C([*])=O,5.7373
[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,5.7374
[*]NC1CC1NC(=O)C1CC1C([*])=O,5.7404
N([*])C(=O)CCCC(=O)NCCCCCCCC([*]),5.7409
[*]CC(C)(CC)C(=O)N[*],5.7410000000000005
[*]CC(CBr)(CBr)COC(=O)CCCCC(=O)O[*],5.744
[*]C1C=CC([*])C1,5.7471
[*]CC(CO[*])C(C)(C)C,5.7473
[*]CCOCCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],5.7476
[*]NC1CC(CCC([*])=O)C1(C)C,5.7477
C([*])=CCCC(C)C([*]),5.7497
[*]OC(=O)CS(=O)(=O)CCS(=O)(=O)CC([*])=O,5.7503
[*]CCCCCCOC(=O)SC(=O)O[*],5.7553
[*]CCOCCOCCOC(=O)CCC(=O)O[*],5.756
[*]CCCCCCNC(=O)CCCC(=O)N[*],5.7577
[*]CCCN([*])C(C)=O,5.7585
[*]CCOCCOC(=O)C(=O)O[*],5.7606
[*]CCON[*],5.7613
[*]NCCCCCC(=O)CCCCCC([*])=O,5.7613
[*]CCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],5.7616
[*]CCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N[*],5.7618
[*]CCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],5.7624
[*]NC1CCC(CC2CCC(NC(=O)CCCCC([*])=O)CC2)CC1,5.7632
[*]OC1C(CO)OC([*])C(O)C1O,5.7633
[*]CCCCCCCNC(=O)N[*],5.7637
[*]CCCCCCCCNC(=O)CCCCCCC(=O)N[*],5.7642
[*]C=CC(C[*])CCC,5.7643
[*]CCCCCCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O[*],5.7644
[*]CCCC(C)(C)CNC(=O)CCCCC(=O)N[*],5.7663
[*]CCCCCCCCCCNC(=O)NCCCCCCCCNC(=O)N[*],5.7663
[*]OC(C)CCOC(=O)COCC([*])=O,5.7665
[*]CNC(=O)CCCCC(=O)NCC1COC([*])CO1,5.7675
[*]CC(O[*])C(C)C,5.7684
[*]CCCCCCOCC1(CO[*])CC1,5.7686
[*]C=CCC[*],5.7686
[*]CC1CCC(CNC(=O)CCCCCC(=O)N[*])CC1,5.7688
[*]OC1CCCC([*])O1,5.7691
[*]CCOCCOCCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],5.7691
[*]CCCCCCCCCNC(=O)CCCCC(=O)N[*],5.7699
[*]CCOC(=O)C1C2C=CC(C2)C1C(=O)O[*],5.7712
[*]CC([*])Br,5.7722
[*]CCC(=O)NCC(=O)N[*],5.7744
[*]CCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],5.7746
[*]NC(C)C(=O)NCC(=O)NCC(=O)NCC([*])=O,5.7751
[*]NC(C)C(=O)NCCC([*])=O,5.7775
[*]CCCCCCNC(=O)NCCNC(=O)N[*],5.778
[*]CC1CCCC(CNC(=O)CCCCC(=O)N[*])C1,5.7794
[*]C=CCCCCCC[*],5.78
[*]CCCCCCCCCCNC(=O)CCC=CCCC(=O)N[*],5.7804
[*]CCCCC(=O)NCCCCCCNC(=O)CCCO[*],5.7813
[*]CC([*])(C)C(=O)OCCBr,5.7827
[*]CC(CC)O[*],5.7835
[*]CCOC(=O)NCC1(C)CC(NC(=O)O[*])CC(C)(C)C1,5.7856
[*]CCCCCNC(=O)CCCCCC(=O)N[*],5.7869
[*]CCCCCCOC(=O)CC=CCC(=O)O[*],5.7875
[*]CC(C)(COC(=O)O[*])C(=O)OCc1ccccc1,5.7884
[*]CCCOC(=O)N1CCC([*])CC1,5.7887
[*]C/C=C\C[*],5.7893
[*]CCOCCOCCOC(=O)CCCCCCCCC(=O)O[*],5.7898
[*]CCCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],5.7912
[*]CC(COCCCCCC)O[*],5.7915
[*]CCCCCCNC(=O)CCC=CCCC(=O)N[*],5.7927
[*]C=CCCCCC[*],5.7935
[*]CCN([*])C(=O)CCC(=O)OC,5.7939
[*]CC1(C(=O)O)COCC([*])(C(=O)O)C1,5.7946
C([*])(=O)CCCCC(=O)ONCCCCCCN([*]),5.7949
[*]CCC1C(=O)N(CC)C(=O)C1[*],5.7968
[*]CCC(C)CCC(=O)N[*],5.7970000000000015
[*]CCCP(C)(=O)CCCNC(=O)CCCCCCCCC(=O)N[*],5.8002
[*]CCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N[*],5.8003
[*]CCCC(C)(C)CNC(=O)CCCCCCCC(=O)N[*],5.8012
[*]CCCC(C)(C)CNC(=O)CCCCCCCCC(=O)N[*],5.8015
[*]CC([*])C(=O)OCCCOC,5.8022
[*]CCCCCCNC(=O)CCC(C)CC(=O)N[*],5.8045
[*]CCOCCOC(=O)NCCCCCCNC(=O)O[*],5.8048
[*]CCCCCc1nnc([*])n1N,5.8053
[*]CC(=O)NCCCCCCNC(=O)COC(=O)CCCCC(=O)O[*],5.8068
[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1OC(C)=O,5.8073
[*]NC1CCCC1C([*])=O,5.8081
[*]CCOCCOCCOC(=O)COCC(=O)O[*],5.809
N([*])C(=O)CCCC(=O)NCCCCCCCCCC([*]),5.8098
[*]CC(CS(=O)(=O)CCCC)O[*],5.8098
[*]CCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],5.8115
[*]CC1(CO[*])CCCCC1,5.8122
[*]C1CC(C)(C)OC1[*],5.8132
[*]CC(C)(C)COC(=O)C(=O)O[*],5.8142
[*]CCCCCNC(=O)CCCCCCCCC(=O)NCCCCCNC(=O)C(=O)N[*],5.8164
[*]CCCCCCCCCCCC(=O)N([*])C,5.8166
[*]CCCCCNC(=O)CCCCCCC(=O)N[*],5.8169
[*]CC=CCOC(=O)NCCCCCCNC(=O)O[*],5.818
[*]CCCCCCCCCNC(=O)CCCCCCCC(=O)N[*],5.8181
[*]CC([*])C(=O)OCCOCCOC,5.8186
[*]CC([*])OCCOC,5.8187
[*]CCCCCCNC(=O)CCCC(=O)O[*],5.8204
[*]CCCCCCNC(=O)NCCCNC(=O)N[*],5.8207
[*]NC(C)C(=O)NCCCCCC([*])=O,5.8215
[*]OC(CC([*])=O)C(Cl)Cl,5.8216
[*]CCCCCCNC(=O)CCCCC(=O)N[*],5.8218
[*]OC(C)(C)C(F)(F)C(F)(F)OCCOCCC1CC1[*],5.8237
[*]CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO[*],5.8255
[*]CC1(CO[*])CCC(C)CC1,5.8267
[*]OC(C)CCC(C)OC(=O)CCCCCCCCC([*])=O,5.8308
[*]CC(OC(C)=O)C1C(=O)OC(=O)C1[*],5.8319
[*]C(=O)OCCOC(=O)N1CCN([*])CC1,5.8319
[*]CCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],5.8328
[*]OC([2H])([2H])C([*])([2H])[2H],5.8333
[*]CCOCCOCCOC(=O)CCCC(=O)O[*],5.8349
[*]CCCCCCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N[*],5.8367
[*]CCC(C)(C)CC(C)CNC(=O)CCCCC(=O)N[*],5.8392
[*]CCCCOC(=O)CC(N)C(=O)O[*],5.8401
[*]NC(CCC(=O)OCCCCCCCC)C([*])=O,5.8419
[*]CCCCCNC(=O)CCCCCCCCOCCCCCCCCC(=O)NCCCCCO[*],5.8422
[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],5.8439
[*]COC1OC([*])C(O)C(O)C1O,5.8459
[*]CC(OCC(C)C)C1(C)C(=O)OC(=O)C1([*])C,5.8465
[*]CCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],5.8482
[*]NNC(=O)CCCCCCCCCCCC([*])=O,5.8501
[*]CCCCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],5.8505
[*]CCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O[*],5.8514
[*]CC(C)(CCl)O[*],5.8535
[*]NC1CCC(CC(C)(C)NC(=O)CCCCC([*])=O)CC1,5.8543
[*]NC(C)C(=O)NC(C([*])=O)C(C)C,5.8554
[*]NC(CC([*])=O)C(=O)OCC(C)C,5.8559
[*]C=CCCCCCCCC[*],5.856
[*]NNC(=O)CCCCCCCCC([*])=O,5.857
[*]OC(CC)(CC)C([*])=O,5.8573
[*]OC(C)C([*])=O,5.8576
[*]CCCCC(Cl)(Cl)C(=O)N[*],5.8581
[*]CCCCCCCCC(=O)NCCCCCCNC(=O)CCCO[*],5.8584
[*]ON(C(F)(F)F)C(F)(Br)C([*])(F)F,5.8588
[*]CC(C)(CO[*])COCC(F)(F)C(F)(F)C(F)(F)F,5.8594
[*]CCCCCCCCCCc1nnc([*])n1N,5.8601
[*]CCCCNC(=O)CCCCCCCC(=O)N[*],5.8602
[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],5.8616
[*]CC(C)C1C(=O)N(CCC)C(=O)C1[*],5.862
[*]OC(C)CNC(=O)CC([*])C,5.8625
[*]C=CC1CC([*])C(C#N)C1,5.8629
[*]CCCNC(=O)C(OC)C(OC)C(=O)N[*],5.8632
[*]CCCCCCCCCNC(=O)CC(=O)N[*],5.8661
C([*])C(C)(C(=O)OCCCOC)([*]),5.8667
[*]CC([*])C(=O)NCCC,5.8667
[*]CC1(C)CC([*])(C)C(=O)OC1=O,5.867000000000001
